trial,operation,requests,rps
85,lrange5,1000000,1189479.12
86,lpush5,1000000,836120.44
86,lrange5,1000000,1189117.75
87,lpush5,1000000,839073.81
87,lrange5,1000000,1297099.88
88,lpush5,1000000,826512.38
88,lrange5,1000000,1288824.75
89,lpush5,1000000,827814.62
89,lrange5,1000000,1265883.50
90,lpush5,1000000,836334.44
90,lrange5,1000000,1297079.12
91,lpush5,1000000,836187.31
91,lrange5,1000000,1293681.75
92,lpush5,1000000,841083.25
92,lrange5,1000000,1297120.62
93,lpush5,1000000,841217.81
93,lrange5,1000000,1293847.38
94,lpush5,1000000,827867.56
94,lrange5,1000000,1277200.50
95,lpush5,1000000,836833.44
95,lrange5,1000000,1278956.50
96,lpush5,1000000,823176.94
96,lrange5,1000000,1290467.12
97,lpush5,1000000,836833.44
97,lrange5,1000000,1270749.62
98,lpush5,1000000,837047.69
98,lrange5,1000000,1273946.50
99,lpush5,1000000,836200.69
99,lrange5,1000000,1280471.12
100,lpush5,1000000,838236.44
100,lrange5,1000000,1221059.88
101,lpush5,1000000,836994.12
101,lrange5,1000000,1267427.12
102,lpush5,1000000,831268.50
102,lrange5,1000000,1193432.00
103,lpush5,1000000,839845.50
103,lrange5,1000000,1199347.75
104,lpush5,1000000,835595.62
104,lrange5,1000000,1290405.25
105,lpush5,1000000,838290.06
105,lrange5,1000000,1278772.38
106,lpush5,1000000,832133.12
106,lrange5,1000000,1190647.62
107,lpush5,1000000,834095.06
107,lrange5,1000000,1187743.50
108,lpush5,1000000,836240.81
108,lrange5,1000000,1300390.12
109,lpush5,1000000,849848.75
109,lrange5,1000000,1302208.38
110,lpush5,1000000,836187.31
110,lrange5,1000000,1169983.62
111,lpush5,1000000,827827.88
111,lrange5,1000000,1283840.88
112,lpush5,1000000,826618.12
112,lrange5,1000000,1297037.62
113,lpush5,1000000,836833.44
113,lrange5,1000000,1212237.62
114,lpush5,1000000,843949.44
114,lrange5,1000000,1303843.50
115,lpush5,1000000,839711.19
115,lrange5,1000000,1297058.38
116,lpush5,1000000,840551.25
116,lrange5,1000000,1272285.00
117,lpush5,1000000,842513.88
117,lrange5,1000000,1297037.62
118,lpush5,1000000,845362.69
118,lrange5,1000000,1303801.75
119,lpush5,1000000,832013.31
119,lrange5,1000000,1297016.88
120,lpush5,1000000,837735.31
120,lrange5,1000000,1302083.38
121,lpush5,1000000,832000.00
121,lrange5,1000000,1240694.75
122,lpush5,1000000,834255.19
122,lrange5,1000000,1297079.12
123,lpush5,1000000,830684.38
123,lrange5,1000000,1293681.75
124,lpush5,1000000,834041.69
124,lrange5,1000000,1305504.00
125,lpush5,1000000,846091.31
125,lrange5,1000000,1300473.38
126,lpush5,1000000,832013.31
126,lrange5,1000000,1298888.38
127,lpush5,1000000,838383.94
127,lrange5,1000000,1189384.00
128,lpush5,1000000,828579.94
128,lrange5,1000000,1305671.12
129,lpush5,1000000,836120.44
129,lrange5,1000000,1196574.12
130,lpush5,1000000,829875.50
130,lrange5,1000000,1283717.62
131,lpush5,1000000,837574.56
131,lrange5,1000000,1190666.75
132,lpush5,1000000,829888.75
132,lrange5,1000000,1283738.12
133,lpush5,1000000,835502.06
133,lrange5,1000000,1303780.88
134,lpush5,1000000,830008.25
134,lrange5,1000000,1290384.50
135,lpush5,1000000,839006.69
135,lrange5,1000000,1270688.75
136,lpush5,1000000,834764.62
136,lrange5,1000000,1298784.50
137,lpush5,1000000,828672.75
137,lrange5,1000000,1292010.38
138,lpush5,1000000,834081.75
138,lrange5,1000000,1189498.12
139,lpush5,1000000,828566.69
139,lrange5,1000000,1236093.88
140,lpush5,1000000,833439.94
140,lrange5,1000000,1300535.75
141,lpush5,1000000,839791.81
141,lrange5,1000000,1197930.62
142,lpush5,1000000,834108.44
142,lrange5,1000000,1298867.62
143,lpush5,1000000,832706.12
143,lrange5,1000000,1298763.62
144,lpush5,1000000,841885.56
144,lrange5,1000000,1288659.75
145,lpush5,1000000,844783.75
145,lrange5,1000000,1305692.00
146,lpush5,1000000,836187.31
146,lrange5,1000000,1267427.12
147,lpush5,1000000,836873.62
147,lrange5,1000000,1270871.62
148,lpush5,1000000,836160.56
148,lrange5,1000000,1180826.50
149,lpush5,1000000,831335.00
149,lrange5,1000000,1282194.88
150,lpush5,1000000,836967.31
150,lrange5,1000000,1164386.50
151,lpush5,1000000,838223.00
151,lrange5,1000000,1194896.00
152,lpush5,1000000,830617.94
152,lrange5,1000000,1215222.38
153,lpush5,1000000,838939.56
153,lrange5,1000000,1280450.62
154,lpush5,1000000,833426.62
154,lrange5,1000000,1297037.62
155,lpush5,1000000,840430.19
155,lrange5,1000000,1251664.50
156,lpush5,1000000,839805.19
156,lrange5,1000000,1302229.12
157,lpush5,1000000,836200.69
157,lrange5,1000000,1298701.38
158,lpush5,1000000,834041.69
158,lrange5,1000000,1303843.50
159,lpush5,1000000,840349.56
159,lrange5,1000000,1300598.25
160,lpush5,1000000,837020.88
160,lrange5,1000000,1267447.50
161,lpush5,1000000,839020.12
161,lrange5,1000000,1275571.50
162,lpush5,1000000,835435.25
162,lrange5,1000000,1187648.50
163,lpush5,1000000,832026.62
163,lrange5,1000000,1261074.38
164,lpush5,1000000,836994.12
164,lrange5,1000000,1300452.50
165,lpush5,1000000,829875.50
165,lrange5,1000000,1280409.75
166,lpush5,1000000,834818.06
166,lrange5,1000000,1179377.38
167,lpush5,1000000,839764.94
167,lrange5,1000000,1202134.62
168,lpush5,1000000,837520.94
168,lrange5,1000000,1253213.12
169,lpush5,1000000,835421.88
169,lrange5,1000000,1290405.25
170,lpush5,1000000,834215.19
170,lrange5,1000000,1215202.88
171,lpush5,1000000,839697.75
171,lrange5,1000000,1270851.38
172,lpush5,1000000,829280.31
172,lrange5,1000000,1264242.75
173,lpush5,1000000,830737.56
173,lrange5,1000000,1253253.12
174,lpush5,1000000,833333.31
174,lrange5,1000000,1292155.00
175,lpush5,1000000,832639.50
175,lrange5,1000000,1230150.00
176,lpush5,1000000,836994.12
176,lrange5,1000000,1277302.75
177,lpush5,1000000,835435.25
177,lrange5,1000000,1298742.88
178,lpush5,1000000,839033.56
178,lrange5,1000000,1165501.25
179,lpush5,1000000,831335.00
179,lrange5,1000000,1192219.38
180,lpush5,1000000,836994.12
180,lrange5,1000000,1186543.25
181,lpush5,1000000,812529.69
181,lrange5,1000000,1291989.62
182,lpush5,1000000,841271.62
182,lrange5,1000000,1243781.12
183,lpush5,1000000,834965.00
183,lrange5,1000000,1187686.50
184,lpush5,1000000,839711.19
184,lrange5,1000000,1270790.38
185,lpush5,1000000,838236.44
185,lrange5,1000000,1240694.75
186,lpush5,1000000,831946.75
186,lrange5,1000000,1302125.00
187,lpush5,1000000,843976.44
187,lrange5,1000000,1290446.50
188,lpush5,1000000,832812.69
188,lrange5,1000000,1168560.75
189,lpush5,1000000,841952.88
189,lrange5,1000000,1201961.50
190,lpush5,1000000,834241.88
190,lrange5,1000000,1251704.62
191,lpush5,1000000,831281.81
191,lrange5,1000000,1264242.75
192,lpush5,1000000,838939.56
192,lrange5,1000000,1290343.25
193,lpush5,1000000,834778.00
193,lrange5,1000000,1245509.38
194,lpush5,1000000,845362.69
194,lrange5,1000000,1202230.75
195,lpush5,1000000,826499.12
195,lrange5,1000000,1206311.25
196,lpush5,1000000,844635.12
196,lrange5,1000000,1303947.88
197,lpush5,1000000,830710.94
197,lrange5,1000000,1237643.50
198,lpush5,1000000,831361.62
198,lrange5,1000000,1298763.62
199,lpush5,1000000,834175.12
199,lrange5,1000000,1256341.75
200,lpush5,1000000,836120.44
200,lrange5,1000000,1212160.00
201,lpush5,1000000,834081.75
201,lrange5,1000000,1287207.25
202,lpush5,1000000,842513.88
202,lrange5,1000000,1278977.00
203,lpush5,1000000,831255.25
203,lrange5,1000000,1297162.12
204,lpush5,1000000,834724.56
204,lrange5,1000000,1197643.12
205,lpush5,1000000,843183.81
205,lrange5,1000000,1196306.12
206,lpush5,1000000,829941.88
206,lrange5,1000000,1300577.38
207,lpush5,1000000,837520.94
207,lrange5,1000000,1277139.25
208,lpush5,1000000,838939.56
208,lrange5,1000000,1170979.00
209,lpush5,1000000,837574.56
209,lrange5,1000000,1190800.00
210,lpush5,1000000,838249.81
210,lrange5,1000000,1270668.38
211,lpush5,1000000,834161.81
211,lrange5,1000000,1262646.50
212,lpush5,1000000,839644.00
212,lrange5,1000000,1243820.88
213,lpush5,1000000,825148.50
213,lrange5,1000000,1295357.50
214,lpush5,1000000,832839.31
214,lrange5,1000000,1197719.75
215,lpush5,1000000,839033.56
215,lrange5,1000000,1195106.38
216,lpush5,1000000,841042.88
216,lrange5,1000000,1206427.00
217,lpush5,1000000,832039.94
217,lrange5,1000000,1192162.12
218,lpush5,1000000,834055.06
218,lrange5,1000000,1267609.62
219,lpush5,1000000,833333.31
219,lrange5,1000000,1190514.38
220,lpush5,1000000,836227.44
220,lrange5,1000000,1194781.38
221,lpush5,1000000,827182.81
221,lrange5,1000000,1196172.25
222,lpush5,1000000,830061.38
222,lrange5,1000000,1253152.88
223,lpush5,1000000,836133.81
223,lrange5,1000000,1297079.12
224,lpush5,1000000,847457.69
224,lrange5,1000000,1193393.75
225,lpush5,1000000,830604.62
225,lrange5,1000000,1196459.25
226,lpush5,1000000,836321.06
226,lrange5,1000000,1297058.38
227,lpush5,1000000,830048.12
227,lrange5,1000000,1196535.88
228,lpush5,1000000,832666.12
228,lrange5,1000000,1288701.00
229,lpush5,1000000,838926.12
229,lrange5,1000000,1278792.88
230,lpush5,1000000,831428.12
230,lrange5,1000000,1277139.25
231,lpush5,1000000,840497.44
231,lrange5,1000000,1300431.75
232,lpush5,1000000,834161.81
232,lrange5,1000000,1194838.75
233,lpush5,1000000,837020.88
233,lrange5,1000000,1298846.75
234,lpush5,1000000,838236.44
234,lrange5,1000000,1282092.38
235,lpush5,1000000,836200.69
235,lrange5,1000000,1282153.88
236,lpush5,1000000,837748.75
236,lrange5,1000000,1185232.25
237,lpush5,1000000,829280.31
237,lrange5,1000000,1300473.38
238,lpush5,1000000,843224.31
238,lrange5,1000000,1287186.62
239,lpush5,1000000,832066.56
239,lrange5,1000000,1272264.62
240,lpush5,1000000,834081.75
240,lrange5,1000000,1270668.38
241,lpush5,1000000,836967.31
241,lrange5,1000000,1222669.88
242,lpush5,1000000,832692.75
242,lrange5,1000000,1192333.75
243,lpush5,1000000,828553.44
243,lrange5,1000000,1210828.12
244,lpush5,1000000,834215.19
244,lrange5,1000000,1288701.00
245,lpush5,1000000,845443.81
245,lrange5,1000000,1197988.00
246,lpush5,1000000,837587.94
246,lrange5,1000000,1277180.12
247,lpush5,1000000,835649.12
247,lrange5,1000000,1288659.75
248,lpush5,1000000,839630.56
248,lrange5,1000000,1293661.00
249,lpush5,1000000,839697.75
249,lrange5,1000000,1292196.38
250,lpush5,1000000,838276.62
250,lrange5,1000000,1295440.38
251,lpush5,1000000,841258.19
251,lrange5,1000000,1285347.00
252,lpush5,1000000,841056.31
252,lrange5,1000000,1287021.88
253,lpush5,1000000,838464.38
253,lrange5,1000000,1305483.12
254,lpush5,1000000,845335.62
254,lrange5,1000000,1197739.00
255,lpush5,1000000,836873.62
255,lrange5,1000000,1288742.25
256,lpush5,1000000,836887.00
256,lrange5,1000000,1278813.25
257,lpush5,1000000,837721.94
257,lrange5,1000000,1209228.50
258,lpush5,1000000,840457.12
258,lrange5,1000000,1295481.88
259,lpush5,1000000,841164.00
259,lrange5,1000000,1142875.38
260,lpush5,1000000,844810.81
260,lrange5,1000000,1190800.00
261,lpush5,1000000,843935.88
261,lrange5,1000000,1287166.00
262,lpush5,1000000,840389.88
262,lrange5,1000000,1283779.25
263,lpush5,1000000,837574.56
263,lrange5,1000000,1247042.38
264,lpush5,1000000,841818.19
264,lrange5,1000000,1278854.25
265,lpush5,1000000,832692.75
265,lrange5,1000000,1292155.00
266,lpush5,1000000,847511.88
266,lrange5,1000000,1280573.62
267,lpush5,1000000,846889.06
267,lrange5,1000000,1290467.12
268,lpush5,1000000,841750.88
268,lrange5,1000000,1248579.25
269,lpush5,1000000,841764.31
269,lrange5,1000000,1282236.00
270,lpush5,1000000,828672.75
270,lrange5,1000000,1199098.38
271,lpush5,1000000,846226.69
271,lrange5,1000000,1303822.62
272,lpush5,1000000,838437.56
272,lrange5,1000000,1207903.38
273,lpush5,1000000,838316.88
273,lrange5,1000000,1298805.25
274,lpush5,1000000,828553.44
274,lrange5,1000000,1290322.62
275,lpush5,1000000,830578.06
275,lrange5,1000000,1290343.25
276,lpush5,1000000,825988.44
276,lrange5,1000000,1288845.38
277,lpush5,1000000,829200.69
277,lrange5,1000000,1285470.50
278,lpush5,1000000,823947.31
278,lrange5,1000000,1295336.75
279,lpush5,1000000,830021.56
279,lrange5,1000000,1186543.25
280,lpush5,1000000,835475.31
280,lrange5,1000000,1196172.25
281,lpush5,1000000,839046.94
281,lrange5,1000000,1280573.62
282,lpush5,1000000,842459.94
282,lrange5,1000000,1250100.00
283,lpush5,1000000,836820.06
283,lrange5,1000000,1201980.75
284,lpush5,1000000,840349.56
284,lrange5,1000000,1195049.00
285,lpush5,1000000,839073.81
285,lrange5,1000000,1245350.00
286,lpush5,1000000,847511.88
286,lrange5,1000000,1298742.88
287,lpush5,1000000,834751.31
287,lrange5,1000000,1303843.50
288,lpush5,1000000,839832.06
288,lrange5,1000000,1288721.62
289,lpush5,1000000,839791.81
289,lrange5,1000000,1269218.25
290,lpush5,1000000,839644.00
290,lrange5,1000000,1280409.75
291,lpush5,1000000,834068.38
291,lrange5,1000000,1200576.25
292,lpush5,1000000,834241.88
292,lrange5,1000000,1202211.50
293,lpush5,1000000,832692.75
293,lrange5,1000000,1293723.12
294,lpush5,1000000,846740.06
294,lrange5,1000000,1295523.25
295,lpush5,1000000,848230.69
295,lrange5,1000000,1199175.12
296,lpush5,1000000,834831.44
296,lrange5,1000000,1236311.50
297,lpush5,1000000,830617.94
297,lrange5,1000000,1274048.38
298,lpush5,1000000,834858.12
298,lrange5,1000000,1297141.38
299,lpush5,1000000,838939.56
299,lrange5,1000000,1287186.62
300,lpush5,1000000,843372.69
300,lrange5,1000000,1297037.62
301,lpush5,1000000,841858.62
301,lrange5,1000000,1200691.50
302,lpush5,1000000,830697.69
302,lrange5,1000000,1182184.38
303,lpush5,1000000,839657.44
303,lrange5,1000000,1192124.00
304,lpush5,1000000,827182.81
304,lrange5,1000000,1277159.62
305,lpush5,1000000,832746.06
305,lrange5,1000000,1272366.38
306,lpush5,1000000,843359.19
306,lrange5,1000000,1297037.62
307,lpush5,1000000,842473.44
307,lrange5,1000000,1264364.12
308,lpush5,1000000,841804.75
308,lrange5,1000000,1298701.38
309,lpush5,1000000,845362.69
309,lrange5,1000000,1253193.00
310,lpush5,1000000,839644.00
310,lrange5,1000000,1297182.88
311,lpush5,1000000,831468.06
311,lrange5,1000000,1297120.62
312,lpush5,1000000,833346.62
312,lrange5,1000000,1196535.88
313,lpush5,1000000,839711.19
313,lrange5,1000000,1302125.00
314,lpush5,1000000,840389.88
314,lrange5,1000000,1287207.25
315,lpush5,1000000,838979.81
315,lrange5,1000000,1256281.38
316,lpush5,1000000,833359.94
316,lrange5,1000000,1282194.88
317,lpush5,1000000,832732.75
317,lrange5,1000000,1293909.50
318,lpush5,1000000,844635.12
318,lrange5,1000000,1261074.38
319,lpush5,1000000,834724.56
319,lrange5,1000000,1283820.25
320,lpush5,1000000,834737.94
320,lrange5,1000000,1190609.50
321,lpush5,1000000,845362.69
321,lrange5,1000000,1307377.75
322,lpush5,1000000,838953.00
322,lrange5,1000000,1262808.12
323,lpush5,1000000,835488.69
323,lrange5,1000000,1307356.88
324,lpush5,1000000,840363.00
324,lrange5,1000000,1199155.88
325,lpush5,1000000,838410.75
325,lrange5,1000000,1274068.75
326,lpush5,1000000,830048.12
326,lrange5,1000000,1290487.75
327,lpush5,1000000,836133.81
327,lrange5,1000000,1280573.62
328,lpush5,1000000,836240.81
328,lrange5,1000000,1280573.62
329,lpush5,1000000,831295.12
329,lrange5,1000000,1283697.12
330,lpush5,1000000,830617.94
330,lrange5,1000000,1295399.00
331,lpush5,1000000,836133.81
331,lrange5,1000000,1287124.88
332,lpush5,1000000,836147.19
332,lrange5,1000000,1295357.50
333,lpush5,1000000,846199.62
333,lrange5,1000000,1288866.00
334,lpush5,1000000,839140.94
334,lrange5,1000000,1298742.88
335,lpush5,1000000,838276.62
335,lrange5,1000000,1283758.75
336,lpush5,1000000,836173.94
336,lrange5,1000000,1197777.25
337,lpush5,1000000,836967.31
337,lrange5,1000000,1206272.62
338,lpush5,1000000,839724.62
338,lrange5,1000000,1236093.88
339,lpush5,1000000,826671.06
339,lrange5,1000000,1203812.38
340,lpush5,1000000,832679.44
340,lrange5,1000000,1270770.00
341,lpush5,1000000,841056.31
341,lrange5,1000000,1297099.88
342,lpush5,1000000,838464.38
342,lrange5,1000000,1280430.25
343,lpush5,1000000,832719.44
343,lrange5,1000000,1189327.00
344,lpush5,1000000,834055.06
344,lrange5,1000000,1285532.12
345,lpush5,1000000,832652.81
345,lrange5,1000000,1293785.25
346,lpush5,1000000,827143.12
346,lrange5,1000000,1278772.38
347,lpush5,1000000,829875.50
347,lrange5,1000000,1297203.62
348,lpush5,1000000,827986.81
348,lrange5,1000000,1261054.25
349,lpush5,1000000,834724.56
349,lrange5,1000000,1292217.12
350,lpush5,1000000,834268.56
350,lrange5,1000000,1264303.38
351,lpush5,1000000,834737.94
351,lrange5,1000000,1297079.12
352,lpush5,1000000,831348.31
352,lrange5,1000000,1189441.12
353,lpush5,1000000,836940.56
353,lrange5,1000000,1261114.75
354,lpush5,1000000,826552.06
354,lrange5,1000000,1200864.38
355,lpush5,1000000,827301.94
355,lrange5,1000000,1201980.75
356,lpush5,1000000,839791.81
356,lrange5,1000000,1303843.50
357,lpush5,1000000,838926.12
357,lrange5,1000000,1282071.88
358,lpush5,1000000,830048.12
358,lrange5,1000000,1280635.00
359,lpush5,1000000,842621.69
359,lrange5,1000000,1190533.38
360,lpush5,1000000,831268.50
360,lrange5,1000000,1264384.25
361,lpush5,1000000,837520.94
361,lrange5,1000000,1186638.25
362,lpush5,1000000,833519.94
362,lrange5,1000000,1265822.75
363,lpush5,1000000,834041.69
363,lrange5,1000000,1277200.50
364,lpush5,1000000,832692.75
364,lrange5,1000000,1253273.25
365,lpush5,1000000,836307.69
365,lrange5,1000000,1290343.25
366,lpush5,1000000,833413.31
366,lrange5,1000000,1192200.25
367,lpush5,1000000,832133.12
367,lrange5,1000000,1278772.38
368,lpush5,1000000,838397.38
368,lrange5,1000000,1297079.12
369,lpush5,1000000,832679.44
369,lrange5,1000000,1186429.38
370,lpush5,1000000,836347.81
370,lrange5,1000000,1280430.25
371,lpush5,1000000,827920.56
371,lrange5,1000000,1178139.00
372,lpush5,1000000,824521.00
372,lrange5,1000000,1278915.62
373,lpush5,1000000,838979.81
373,lrange5,1000000,1297203.62
374,lpush5,1000000,832746.06
374,lrange5,1000000,1293702.50
375,lpush5,1000000,822394.75
375,lrange5,1000000,1288701.00
376,lpush5,1000000,832679.44
376,lrange5,1000000,1192295.62
377,lpush5,1000000,838330.31
377,lrange5,1000000,1203427.25
378,lpush5,1000000,820580.81
378,lrange5,1000000,1183715.88
379,lpush5,1000000,828039.75
379,lrange5,1000000,1288701.00
380,lpush5,1000000,831946.75
380,lrange5,1000000,1278772.38
381,lpush5,1000000,838316.88
381,lrange5,1000000,1290322.62
382,lpush5,1000000,831308.44
382,lrange5,1000000,1300410.88
383,lpush5,1000000,843224.31
383,lrange5,1000000,1200653.00
384,lpush5,1000000,829240.50
384,lrange5,1000000,1259647.25
385,lpush5,1000000,830671.12
385,lrange5,1000000,1287042.50
386,lpush5,1000000,830671.12
386,lrange5,1000000,1295419.62
387,lpush5,1000000,831255.25
387,lrange5,1000000,1203581.25
388,lpush5,1000000,831481.31
388,lrange5,1000000,1267488.00
389,lpush5,1000000,837574.56
389,lrange5,1000000,1191990.50
390,lpush5,1000000,831986.69
390,lrange5,1000000,1183715.88
391,lpush5,1000000,832799.38
391,lrange5,1000000,1272285.00
392,lpush5,1000000,829373.12
392,lrange5,1000000,1215261.25
393,lpush5,1000000,828686.00
393,lrange5,1000000,1285388.12
394,lpush5,1000000,824481.44
394,lrange5,1000000,1246882.88
395,lpush5,1000000,835528.81
395,lrange5,1000000,1197643.12
396,lpush5,1000000,832066.56
396,lrange5,1000000,1240853.62
397,lpush5,1000000,829240.50
397,lrange5,1000000,1192333.75
398,lpush5,1000000,835502.06
398,lrange5,1000000,1283717.62
399,lpush5,1000000,838926.12
399,lrange5,1000000,1293723.12
400,lpush5,1000000,842567.81
400,lrange5,1000000,1293847.38
401,lpush5,1000000,841939.44
401,lrange5,1000000,1282236.00
402,lpush5,1000000,834228.50
402,lrange5,1000000,1282153.88
403,lpush5,1000000,834764.62
403,lrange5,1000000,1280512.12
404,lpush5,1000000,829373.12
404,lrange5,1000000,1285511.62
405,lpush5,1000000,836294.31
405,lrange5,1000000,1302125.00
406,lpush5,1000000,836887.00
406,lrange5,1000000,1303989.50
407,lpush5,1000000,824560.56
407,lrange5,1000000,1287063.00
408,lpush5,1000000,826565.25
408,lrange5,1000000,1250060.00
409,lpush5,1000000,829915.31
409,lrange5,1000000,1233164.00
410,lpush5,1000000,831468.06
410,lrange5,1000000,1298763.62
411,lpush5,1000000,837520.94
411,lrange5,1000000,1298701.38
412,lpush5,1000000,825935.62
412,lrange5,1000000,1300452.50
413,lpush5,1000000,831308.44
413,lrange5,1000000,1298722.12
414,lpush5,1000000,826578.50
414,lrange5,1000000,1226993.88
415,lpush5,1000000,832000.00
415,lrange5,1000000,1265822.75
416,lpush5,1000000,835448.62
416,lrange5,1000000,1295544.00
417,lpush5,1000000,844648.62
417,lrange5,1000000,1257982.38
418,lpush5,1000000,832146.44
418,lrange5,1000000,1189365.00
419,lpush5,1000000,841899.00
419,lrange5,1000000,1300535.75
420,lpush5,1000000,834028.38
420,lrange5,1000000,1302250.00
421,lpush5,1000000,835475.31
421,lrange5,1000000,1297037.62
422,lpush5,1000000,835488.69
422,lrange5,1000000,1305524.88
423,lpush5,1000000,836994.12
423,lrange5,1000000,1269035.50
424,lpush5,1000000,824468.25
